id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
112142,Male,53,1,28.0,0,1-2 Year,Yes,37531.0,26.0,212,1
373356,Female,29,1,14.0,0,1-2 Year,Yes,2630.0,157.0,81,0
126603,Female,36,1,8.0,0,1-2 Year,Yes,2630.0,124.0,69,0
158734,Female,25,1,49.0,1,< 1 Year,No,34725.0,152.0,148,0
238890,Male,25,1,28.0,1,< 1 Year,No,38956.0,152.0,135,0
277374,Female,25,1,38.0,1,< 1 Year,No,26422.0,152.0,62,0
114478,Male,23,1,50.0,1,< 1 Year,No,47493.0,152.0,78,0
271400,Male,24,1,8.0,1,< 1 Year,No,51777.0,152.0,216,0
40502,Female,25,1,33.0,0,< 1 Year,Yes,2630.0,152.0,51,0
108684,Female,28,1,25.0,1,< 1 Year,No,24200.0,152.0,197,0
233451,Male,56,1,28.0,0,1-2 Year,No,37965.0,13.0,148,0
194642,Male,45,1,30.0,1,1-2 Year,No,27044.0,152.0,62,0
76454,Female,36,1,8.0,0,1-2 Year,Yes,2630.0,26.0,168,0
41786,Female,40,1,28.0,0,1-2 Year,Yes,33877.0,26.0,45,0
45641,Male,22,1,46.0,1,< 1 Year,No,29009.0,152.0,62,0
215528,Female,25,1,37.0,0,< 1 Year,Yes,31666.0,152.0,220,0
151523,Female,33,1,11.0,1,1-2 Year,No,2630.0,124.0,280,0
250382,Male,21,1,46.0,1,< 1 Year,No,26467.0,160.0,219,0
17937,Male,51,1,28.0,0,1-2 Year,Yes,47259.0,124.0,13,0
96637,Female,36,1,15.0,1,1-2 Year,No,30622.0,152.0,224,0
57638,Female,21,1,47.0,1,< 1 Year,No,28007.0,152.0,87,0
291015,Female,23,1,28.0,0,1-2 Year,Yes,2630.0,163.0,59,0
351210,Female,23,1,37.0,1,< 1 Year,No,31874.0,152.0,84,0
358214,Male,51,1,30.0,0,1-2 Year,No,22571.0,26.0,200,0
261623,Female,67,1,28.0,1,1-2 Year,Yes,39355.0,124.0,236,0
236092,Male,34,1,3.0,0,1-2 Year,Yes,47323.0,26.0,261,0
25407,Female,51,1,11.0,0,1-2 Year,Yes,2630.0,26.0,273,0
186916,Male,68,1,28.0,0,1-2 Year,Yes,49488.0,124.0,248,0
250561,Male,31,1,10.0,1,< 1 Year,No,23984.0,152.0,18,0
116048,Male,45,1,29.0,0,1-2 Year,Yes,2630.0,124.0,122,0
93495,Male,52,1,28.0,1,1-2 Year,No,2630.0,26.0,224,0
292115,Male,49,1,2.0,1,1-2 Year,No,30531.0,152.0,256,0
355563,Female,26,1,46.0,1,< 1 Year,No,21486.0,152.0,118,0
233008,Female,44,1,25.0,0,1-2 Year,Yes,28613.0,124.0,270,0
178260,Female,76,1,28.0,1,1-2 Year,No,29888.0,26.0,76,0
265427,Male,37,1,28.0,0,1-2 Year,Yes,41673.0,124.0,215,0
162739,Female,42,1,28.0,0,1-2 Year,Yes,28861.0,60.0,125,0
373825,Male,73,1,28.0,1,1-2 Year,No,44460.0,26.0,225,0
163198,Male,31,1,39.0,0,1-2 Year,No,2630.0,156.0,71,0
76635,Male,24,1,37.0,1,< 1 Year,No,35946.0,152.0,266,0
79782,Male,30,1,3.0,1,< 1 Year,No,2630.0,152.0,253,0
11078,Female,39,1,39.0,0,1-2 Year,Yes,28557.0,156.0,38,0
371090,Female,37,1,10.0,0,1-2 Year,Yes,27885.0,124.0,41,0
356629,Male,31,1,14.0,1,< 1 Year,No,24149.0,152.0,23,0
1697,Male,25,1,21.0,0,< 1 Year,Yes,31788.0,152.0,73,0
257544,Male,22,1,18.0,1,< 1 Year,No,55839.0,152.0,123,0
366909,Male,23,1,40.0,0,< 1 Year,Yes,26474.0,152.0,230,0
83140,Male,57,1,15.0,1,1-2 Year,No,26578.0,26.0,150,0
253145,Female,50,1,46.0,1,1-2 Year,No,28453.0,124.0,134,0
114523,Male,56,1,14.0,1,1-2 Year,No,23159.0,124.0,285,0
378836,Male,24,1,11.0,1,< 1 Year,No,32106.0,152.0,14,0
111589,Male,21,1,27.0,0,< 1 Year,Yes,28869.0,160.0,241,0
113649,Female,31,1,8.0,0,1-2 Year,Yes,2630.0,26.0,273,0
119132,Female,63,1,28.0,1,1-2 Year,No,32858.0,122.0,243,0
53019,Male,38,1,50.0,1,1-2 Year,No,30108.0,65.0,16,0
124513,Male,55,1,28.0,0,1-2 Year,Yes,32176.0,54.0,251,0
98721,Male,22,1,45.0,1,< 1 Year,No,30463.0,152.0,211,0
330118,Female,25,1,45.0,1,< 1 Year,No,19808.0,152.0,205,0
234184,Female,66,1,28.0,0,1-2 Year,Yes,71165.0,124.0,235,0
15674,Female,50,1,28.0,0,1-2 Year,Yes,2630.0,26.0,54,0
210013,Female,36,1,50.0,0,> 2 Years,Yes,25316.0,3.0,85,1
118749,Female,21,1,36.0,0,< 1 Year,Yes,33119.0,160.0,236,0
199018,Female,23,1,11.0,1,< 1 Year,No,2630.0,160.0,25,0
138844,Male,25,1,27.0,0,< 1 Year,Yes,38288.0,151.0,214,0
352130,Male,25,1,4.0,0,1-2 Year,Yes,2630.0,156.0,288,0
140429,Female,26,1,41.0,1,< 1 Year,No,27446.0,152.0,278,0
208919,Male,34,1,28.0,1,1-2 Year,No,23884.0,152.0,174,0
139623,Male,44,1,28.0,0,1-2 Year,Yes,36195.0,124.0,97,0
63371,Male,23,1,2.0,1,< 1 Year,No,23014.0,152.0,115,0
267958,Male,44,1,8.0,1,1-2 Year,No,43140.0,124.0,91,0
332725,Male,27,1,41.0,1,< 1 Year,No,21136.0,26.0,214,0
46517,Male,42,1,46.0,0,1-2 Year,Yes,21440.0,124.0,231,1
150096,Male,44,1,33.0,0,1-2 Year,Yes,33769.0,124.0,49,0
204644,Male,47,1,4.0,0,1-2 Year,Yes,35383.0,26.0,61,0
269125,Male,31,1,30.0,1,< 1 Year,No,26607.0,152.0,290,0
67965,Female,39,1,28.0,0,1-2 Year,Yes,29492.0,122.0,169,0
216621,Male,40,1,6.0,1,1-2 Year,Yes,25254.0,26.0,278,0
349422,Female,54,1,8.0,1,1-2 Year,No,48196.0,26.0,172,0
138861,Female,53,1,36.0,0,1-2 Year,Yes,59985.0,26.0,111,0
331100,Female,29,1,37.0,0,< 1 Year,No,36347.0,152.0,239,0
319672,Male,49,1,37.0,0,1-2 Year,Yes,2630.0,160.0,251,0
67214,Male,60,1,28.0,1,1-2 Year,No,2630.0,30.0,32,0
283159,Male,55,1,33.0,1,1-2 Year,No,2630.0,26.0,271,0
339102,Female,45,1,39.0,0,1-2 Year,Yes,2630.0,26.0,260,0
237360,Female,74,1,46.0,1,1-2 Year,No,28190.0,26.0,147,0
351897,Male,63,1,15.0,1,1-2 Year,No,36364.0,14.0,229,0
223846,Male,75,1,8.0,0,1-2 Year,Yes,59057.0,26.0,44,0
307650,Male,25,1,36.0,1,< 1 Year,No,2630.0,160.0,276,0
137366,Male,28,1,41.0,1,< 1 Year,No,24104.0,152.0,184,0
360034,Female,40,1,51.0,0,1-2 Year,Yes,43844.0,124.0,268,0
217241,Male,24,1,8.0,0,< 1 Year,Yes,31876.0,152.0,231,0
102768,Male,68,1,28.0,0,> 2 Years,Yes,31409.0,124.0,270,1
266296,Female,50,1,49.0,1,1-2 Year,Yes,2630.0,156.0,283,0
75322,Female,24,1,46.0,1,< 1 Year,No,24415.0,152.0,223,0
363085,Male,44,1,19.0,0,1-2 Year,Yes,31541.0,26.0,158,1
211377,Female,30,1,41.0,0,< 1 Year,Yes,43979.0,152.0,143,0
342086,Male,24,1,45.0,0,< 1 Year,Yes,46956.0,124.0,232,1
135410,Female,27,1,8.0,1,< 1 Year,No,36009.0,152.0,245,0
270523,Male,44,1,20.0,1,1-2 Year,No,2630.0,124.0,189,0
113209,Male,52,1,28.0,0,1-2 Year,Yes,41259.0,124.0,190,0
270911,Male,31,1,46.0,0,1-2 Year,Yes,36387.0,124.0,184,0
138592,Female,23,1,28.0,1,< 1 Year,Yes,33693.0,152.0,114,0
320993,Male,40,1,28.0,0,1-2 Year,Yes,42703.0,26.0,34,0
205141,Female,23,1,28.0,1,< 1 Year,No,35776.0,152.0,109,0
144078,Male,44,1,7.0,0,1-2 Year,Yes,48575.0,26.0,112,0
374118,Female,65,1,28.0,1,1-2 Year,No,41310.0,30.0,290,0
4599,Female,73,1,28.0,0,1-2 Year,Yes,62245.0,26.0,268,0
77783,Male,53,1,50.0,0,1-2 Year,Yes,47869.0,8.0,253,0
255747,Male,76,1,8.0,0,1-2 Year,Yes,44853.0,26.0,256,0
370329,Male,47,1,28.0,0,1-2 Year,Yes,31740.0,26.0,222,0
184689,Male,46,1,13.0,0,> 2 Years,Yes,29179.0,124.0,193,0
82154,Male,27,1,45.0,1,< 1 Year,No,24200.0,152.0,162,0
118635,Male,25,1,36.0,0,< 1 Year,Yes,33582.0,152.0,283,0
347775,Female,43,1,28.0,0,1-2 Year,Yes,34988.0,26.0,102,0
131192,Male,60,1,28.0,1,1-2 Year,No,37687.0,124.0,282,0
269415,Male,76,1,31.0,1,1-2 Year,No,2630.0,26.0,277,0
301861,Female,38,1,3.0,1,1-2 Year,No,2630.0,26.0,272,0
375577,Female,23,1,3.0,1,< 1 Year,Yes,38019.0,151.0,254,0
196184,Male,57,1,8.0,0,1-2 Year,No,85549.0,124.0,290,0
358038,Male,68,1,33.0,1,1-2 Year,No,2630.0,26.0,246,0
195464,Female,51,1,28.0,0,> 2 Years,Yes,41746.0,26.0,199,0
41682,Male,20,1,9.0,0,< 1 Year,Yes,30073.0,160.0,82,1
250640,Female,45,1,28.0,0,> 2 Years,Yes,47011.0,26.0,80,1
32970,Male,55,1,39.0,0,1-2 Year,Yes,46862.0,26.0,55,1
39605,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,26.0,77,1
239935,Female,42,1,28.0,0,1-2 Year,Yes,29683.0,124.0,190,1
4086,Male,23,1,41.0,1,< 1 Year,No,40314.0,26.0,122,0
5416,Male,33,1,28.0,0,< 1 Year,Yes,76737.0,26.0,139,1
357176,Female,21,1,24.0,0,< 1 Year,Yes,23762.0,152.0,67,0
302073,Male,32,1,22.0,1,< 1 Year,No,32924.0,152.0,158,0
41138,Male,23,1,50.0,0,< 1 Year,Yes,48575.0,152.0,106,0
237406,Female,24,1,8.0,0,< 1 Year,Yes,31163.0,152.0,67,0
344920,Male,58,1,28.0,1,1-2 Year,No,37333.0,124.0,174,0
221189,Female,25,1,33.0,1,< 1 Year,No,31525.0,152.0,138,0
79054,Female,24,1,47.0,1,< 1 Year,No,25483.0,152.0,58,0
249733,Female,45,1,15.0,0,1-2 Year,Yes,51688.0,14.0,190,1
159585,Male,20,1,25.0,0,< 1 Year,Yes,33160.0,160.0,21,0
231858,Female,74,1,14.0,0,> 2 Years,Yes,23710.0,154.0,285,0
67583,Male,61,1,35.0,0,1-2 Year,Yes,26725.0,10.0,263,0
8357,Female,40,1,28.0,0,1-2 Year,Yes,30626.0,124.0,289,0
16895,Female,46,1,28.0,0,> 2 Years,Yes,53631.0,26.0,80,0
128221,Female,36,1,18.0,1,1-2 Year,Yes,34737.0,157.0,71,0
96754,Female,22,1,36.0,1,< 1 Year,No,33568.0,152.0,82,0
46843,Male,24,1,21.0,1,< 1 Year,No,31752.0,152.0,213,0
234333,Female,24,1,18.0,1,< 1 Year,No,30380.0,152.0,120,0
80320,Male,26,1,10.0,0,< 1 Year,Yes,27870.0,152.0,205,0
251798,Male,23,1,30.0,1,< 1 Year,Yes,27096.0,152.0,166,0
142743,Female,57,0,28.0,1,1-2 Year,No,33501.0,26.0,144,0
32086,Male,47,1,30.0,0,1-2 Year,Yes,2630.0,154.0,28,0
348709,Male,25,1,44.0,0,< 1 Year,Yes,25069.0,152.0,23,0
332224,Male,34,1,30.0,1,1-2 Year,No,37773.0,152.0,220,0
231359,Male,44,1,33.0,1,1-2 Year,No,28705.0,29.0,165,0
10169,Female,45,1,38.0,1,1-2 Year,No,30645.0,124.0,167,0
110329,Female,23,1,21.0,1,< 1 Year,No,35256.0,152.0,71,0
215103,Male,22,1,8.0,1,< 1 Year,No,37960.0,152.0,174,0
247418,Male,25,1,31.0,1,< 1 Year,No,2630.0,152.0,262,0
379968,Male,24,1,28.0,0,< 1 Year,No,2630.0,1.0,194,0
106776,Female,60,1,9.0,0,1-2 Year,Yes,38272.0,124.0,275,0
207741,Male,27,1,28.0,1,< 1 Year,No,33490.0,152.0,75,0
5909,Female,44,1,6.0,0,1-2 Year,Yes,35312.0,26.0,202,1
328714,Female,27,1,41.0,1,< 1 Year,No,21938.0,152.0,69,0
282236,Male,55,1,46.0,0,1-2 Year,Yes,35343.0,26.0,248,0
195799,Male,41,1,28.0,1,1-2 Year,No,27090.0,124.0,104,0
108631,Male,52,1,28.0,0,1-2 Year,Yes,46584.0,26.0,51,0
134904,Female,68,1,36.0,0,1-2 Year,Yes,32567.0,124.0,170,1
124286,Male,28,1,28.0,1,< 1 Year,No,2630.0,160.0,107,0
40288,Female,49,1,47.0,0,1-2 Year,Yes,45460.0,16.0,81,0
102265,Male,21,1,8.0,0,< 1 Year,Yes,52161.0,152.0,264,0
183085,Female,21,1,8.0,0,< 1 Year,Yes,52063.0,160.0,149,0
66624,Female,56,1,28.0,0,> 2 Years,Yes,39133.0,13.0,253,1
98937,Male,42,1,28.0,0,1-2 Year,Yes,44581.0,124.0,212,0
309682,Female,28,1,32.0,0,< 1 Year,Yes,2630.0,160.0,281,0
192992,Male,49,1,28.0,1,1-2 Year,No,48389.0,124.0,68,0
167169,Male,20,1,27.0,0,< 1 Year,No,2630.0,160.0,99,0
376871,Male,52,1,19.0,0,1-2 Year,Yes,36496.0,26.0,240,1
146021,Female,22,1,45.0,1,< 1 Year,No,24338.0,152.0,274,0
120344,Male,47,1,28.0,1,1-2 Year,No,31680.0,26.0,156,0
268331,Male,58,1,28.0,0,1-2 Year,Yes,32753.0,122.0,293,0
181393,Male,23,1,50.0,1,< 1 Year,No,34149.0,152.0,186,0
271949,Male,75,1,28.0,1,1-2 Year,No,71033.0,152.0,296,0
18167,Male,23,1,41.0,1,< 1 Year,No,24728.0,152.0,275,0
132572,Male,35,1,28.0,1,1-2 Year,No,33988.0,152.0,159,0
241151,Male,52,1,28.0,0,1-2 Year,Yes,23899.0,26.0,38,0
81694,Male,52,1,46.0,0,1-2 Year,Yes,2630.0,124.0,259,0
171868,Female,24,1,36.0,1,< 1 Year,No,58059.0,152.0,130,0
188744,Male,57,1,28.0,1,1-2 Year,No,51316.0,26.0,242,0
315560,Female,44,1,28.0,0,1-2 Year,Yes,2630.0,157.0,66,1
30582,Male,37,1,11.0,0,1-2 Year,Yes,32516.0,124.0,197,1
303284,Male,24,1,28.0,0,< 1 Year,Yes,60413.0,124.0,51,0
281862,Female,42,1,35.0,1,1-2 Year,No,37635.0,124.0,78,0
348367,Male,43,1,18.0,1,1-2 Year,No,2630.0,131.0,157,0
317183,Male,46,1,50.0,1,1-2 Year,No,44575.0,8.0,282,0
64507,Male,40,1,8.0,0,1-2 Year,Yes,44397.0,124.0,44,0
212394,Female,30,1,35.0,1,< 1 Year,No,23602.0,160.0,40,0
292589,Male,72,1,28.0,1,1-2 Year,No,23004.0,26.0,159,0
240445,Male,45,1,8.0,1,1-2 Year,Yes,2630.0,124.0,117,0
325107,Female,35,1,28.0,0,1-2 Year,Yes,28148.0,4.0,173,0
179523,Female,22,1,32.0,1,< 1 Year,No,31501.0,152.0,69,0
352146,Female,39,1,41.0,0,1-2 Year,Yes,30989.0,26.0,31,1
2563,Female,24,1,11.0,1,< 1 Year,No,48353.0,152.0,299,0
263809,Female,28,1,50.0,0,< 1 Year,Yes,32759.0,152.0,112,0
108068,Female,41,1,28.0,0,1-2 Year,Yes,25954.0,26.0,202,0
242244,Male,44,1,28.0,0,1-2 Year,Yes,47586.0,124.0,160,0
149646,Male,23,1,15.0,0,< 1 Year,Yes,37034.0,151.0,127,0
225523,Male,24,1,47.0,0,< 1 Year,Yes,25210.0,152.0,237,0
201118,Male,46,1,46.0,0,1-2 Year,Yes,29437.0,163.0,264,0
115483,Male,53,1,28.0,0,1-2 Year,Yes,38841.0,122.0,288,0
7719,Male,53,1,28.0,1,1-2 Year,No,34988.0,124.0,271,0
250435,Male,25,1,29.0,1,< 1 Year,No,27482.0,152.0,107,0
98826,Female,36,1,0.0,0,1-2 Year,Yes,2630.0,124.0,52,1
201086,Male,24,1,6.0,1,< 1 Year,No,21932.0,152.0,59,0
50630,Male,22,1,36.0,1,< 1 Year,No,30271.0,152.0,200,0
136653,Male,43,1,28.0,0,1-2 Year,Yes,59065.0,26.0,182,0
186384,Male,32,1,39.0,0,1-2 Year,Yes,27731.0,154.0,179,0
156913,Female,30,1,42.0,1,< 1 Year,Yes,27050.0,152.0,205,0
330083,Male,20,1,15.0,0,< 1 Year,Yes,31987.0,160.0,88,0
64152,Female,24,1,15.0,0,< 1 Year,Yes,32617.0,152.0,18,0
109040,Male,51,1,8.0,0,1-2 Year,No,28463.0,26.0,103,0
13591,Female,26,1,39.0,0,< 1 Year,Yes,24473.0,160.0,282,0
136809,Female,34,1,29.0,0,1-2 Year,No,37086.0,26.0,96,0
231694,Male,56,1,8.0,1,1-2 Year,No,34488.0,29.0,115,0
132027,Female,36,1,29.0,1,1-2 Year,No,30754.0,152.0,244,0
173803,Male,45,1,46.0,0,1-2 Year,Yes,35095.0,124.0,278,0
363561,Male,24,1,8.0,1,< 1 Year,No,60471.0,152.0,223,0
13856,Male,54,1,8.0,1,1-2 Year,No,40127.0,152.0,122,0
367988,Female,51,1,8.0,0,1-2 Year,Yes,45557.0,122.0,210,0
283229,Male,45,1,20.0,0,1-2 Year,Yes,2630.0,124.0,233,0
77954,Male,34,1,28.0,0,1-2 Year,Yes,47307.0,124.0,82,1
293943,Female,71,1,28.0,1,1-2 Year,No,52778.0,122.0,127,0
374794,Male,37,1,18.0,1,1-2 Year,Yes,2630.0,156.0,291,0
147506,Male,38,1,6.0,0,1-2 Year,Yes,38033.0,157.0,38,0
277377,Female,23,1,30.0,1,< 1 Year,No,30525.0,152.0,271,0
140164,Male,26,1,6.0,1,< 1 Year,No,38122.0,152.0,89,0
351053,Female,40,1,8.0,1,1-2 Year,No,33257.0,26.0,113,0
196254,Female,23,1,29.0,1,< 1 Year,No,28668.0,152.0,153,0
83240,Female,24,1,12.0,1,< 1 Year,No,2630.0,160.0,224,0
171839,Female,23,1,8.0,0,< 1 Year,Yes,26506.0,152.0,257,0
375089,Female,44,1,28.0,0,1-2 Year,Yes,62961.0,157.0,128,1
234108,Female,75,1,48.0,1,1-2 Year,No,2630.0,124.0,92,0
262335,Male,23,1,5.0,0,< 1 Year,Yes,27835.0,152.0,40,0
238821,Male,26,1,36.0,1,< 1 Year,No,33779.0,152.0,245,0
214250,Male,42,1,48.0,0,1-2 Year,Yes,2630.0,124.0,293,0
4998,Male,58,1,28.0,0,1-2 Year,Yes,50889.0,26.0,105,0
359870,Male,62,1,52.0,1,1-2 Year,No,29634.0,26.0,50,0
90077,Male,63,1,28.0,0,1-2 Year,Yes,34163.0,26.0,259,0
303826,Female,51,1,8.0,1,1-2 Year,No,34248.0,124.0,155,0
139741,Male,40,1,28.0,0,1-2 Year,Yes,28928.0,26.0,151,0
280694,Female,37,1,7.0,0,1-2 Year,Yes,35719.0,124.0,289,0
223522,Female,22,1,35.0,1,< 1 Year,No,26341.0,160.0,231,0
10384,Male,56,1,28.0,1,1-2 Year,Yes,46291.0,26.0,131,0
168044,Male,23,1,8.0,1,< 1 Year,No,29284.0,160.0,33,0
288555,Male,44,1,23.0,0,1-2 Year,Yes,34376.0,124.0,101,0
351292,Male,23,1,9.0,0,< 1 Year,Yes,32882.0,152.0,131,0
518,Male,52,1,12.0,0,1-2 Year,Yes,29442.0,124.0,264,0
235831,Male,56,1,35.0,0,> 2 Years,Yes,33371.0,124.0,46,0
316772,Male,59,1,46.0,0,1-2 Year,No,25236.0,91.0,32,0
99418,Male,77,1,28.0,1,1-2 Year,No,66547.0,61.0,280,0
68363,Male,27,1,45.0,1,< 1 Year,No,39114.0,152.0,164,0
246424,Male,41,1,3.0,0,1-2 Year,Yes,17185.0,124.0,297,1
342398,Female,22,1,46.0,0,< 1 Year,Yes,27711.0,152.0,37,0
249448,Male,56,1,28.0,1,1-2 Year,No,78294.0,26.0,199,0
118798,Female,34,1,28.0,0,1-2 Year,Yes,48688.0,37.0,55,0
345795,Female,21,1,15.0,0,< 1 Year,Yes,37862.0,160.0,10,0
17072,Male,50,1,39.0,1,1-2 Year,No,26134.0,26.0,178,0
46017,Male,68,1,28.0,0,1-2 Year,Yes,80971.0,26.0,179,1
307649,Male,23,1,28.0,1,< 1 Year,No,47127.0,26.0,26,0
56270,Female,73,1,28.0,0,1-2 Year,Yes,2630.0,156.0,220,0
353738,Male,62,1,33.0,1,1-2 Year,No,2630.0,26.0,245,0
264461,Female,62,1,8.0,0,1-2 Year,Yes,39115.0,26.0,151,1
29134,Female,36,1,28.0,0,1-2 Year,Yes,54878.0,150.0,75,1
105915,Male,36,1,28.0,0,1-2 Year,Yes,28100.0,124.0,128,1
4891,Male,60,1,28.0,0,1-2 Year,Yes,27809.0,124.0,180,0
27637,Female,24,1,28.0,1,< 1 Year,No,65243.0,152.0,79,0
38113,Male,48,1,22.0,1,1-2 Year,No,28762.0,26.0,160,0
208090,Male,26,1,29.0,1,< 1 Year,No,35036.0,152.0,73,0
5652,Male,48,1,28.0,0,1-2 Year,No,75177.0,26.0,121,0
130885,Male,43,1,28.0,0,1-2 Year,Yes,32173.0,124.0,196,0
379966,Female,49,1,28.0,0,1-2 Year,Yes,49772.0,26.0,142,0
324024,Female,48,1,28.0,1,1-2 Year,No,40166.0,124.0,100,0
150536,Female,40,1,41.0,1,1-2 Year,No,2630.0,152.0,170,0
96952,Female,48,1,28.0,1,1-2 Year,No,39749.0,26.0,279,0
69547,Female,30,1,28.0,0,< 1 Year,Yes,42052.0,26.0,272,0
36859,Male,62,1,28.0,0,1-2 Year,Yes,56385.0,124.0,32,0
174766,Male,62,1,47.0,0,1-2 Year,Yes,31465.0,124.0,274,0
205207,Male,32,1,30.0,0,< 1 Year,Yes,2630.0,156.0,119,0
380179,Female,31,1,8.0,1,< 1 Year,No,34345.0,152.0,287,0
199689,Female,40,1,28.0,0,1-2 Year,Yes,29988.0,61.0,84,0
184965,Male,51,1,0.0,0,1-2 Year,Yes,2630.0,26.0,278,0
173407,Female,42,1,48.0,0,1-2 Year,Yes,2630.0,26.0,102,0
30003,Female,22,1,6.0,0,1-2 Year,Yes,26360.0,124.0,23,1
93139,Male,44,1,28.0,0,> 2 Years,Yes,24524.0,124.0,120,0
25597,Male,46,1,8.0,0,1-2 Year,Yes,32918.0,124.0,151,1
240864,Female,24,1,47.0,0,< 1 Year,Yes,36720.0,154.0,231,0
370274,Male,22,1,8.0,1,< 1 Year,No,47299.0,152.0,274,0
171671,Female,43,1,28.0,1,1-2 Year,No,27167.0,26.0,284,0
239754,Female,44,1,28.0,0,1-2 Year,Yes,52928.0,4.0,35,1
196655,Female,46,1,8.0,1,1-2 Year,No,41107.0,26.0,111,0
308300,Male,59,1,36.0,1,1-2 Year,No,56495.0,26.0,79,0
106709,Male,51,1,28.0,0,1-2 Year,No,22191.0,26.0,214,0
276586,Female,27,1,28.0,0,1-2 Year,Yes,28747.0,26.0,109,0
278080,Female,33,1,37.0,1,< 1 Year,No,33030.0,124.0,65,0
84643,Male,23,1,11.0,1,< 1 Year,No,34976.0,152.0,199,0
21862,Male,54,1,28.0,0,1-2 Year,No,46633.0,26.0,201,0
152443,Male,56,1,28.0,0,1-2 Year,Yes,35831.0,26.0,221,0
245778,Male,22,1,3.0,1,< 1 Year,No,27738.0,152.0,169,0
53002,Female,25,1,45.0,1,< 1 Year,No,26296.0,151.0,181,0
154442,Female,43,1,28.0,0,1-2 Year,No,38764.0,124.0,142,0
379575,Female,26,1,8.0,0,< 1 Year,No,45497.0,152.0,24,0
210303,Female,27,1,46.0,1,< 1 Year,No,35111.0,152.0,67,0
94170,Male,46,1,28.0,0,1-2 Year,Yes,39427.0,124.0,145,0
156347,Female,27,1,26.0,0,< 1 Year,No,30663.0,152.0,205,0
43481,Male,59,1,24.0,0,1-2 Year,Yes,37996.0,26.0,98,0
275360,Male,54,1,28.0,0,1-2 Year,Yes,30732.0,114.0,263,0
14576,Female,24,1,6.0,0,< 1 Year,No,19142.0,152.0,71,0
55858,Female,25,1,5.0,0,< 1 Year,Yes,33953.0,152.0,248,0
239901,Male,24,1,15.0,0,< 1 Year,Yes,31948.0,152.0,53,0
249217,Male,60,1,6.0,1,1-2 Year,No,31583.0,26.0,193,0
45619,Female,26,1,28.0,0,1-2 Year,Yes,2630.0,156.0,207,0
165596,Male,67,1,28.0,1,1-2 Year,No,29232.0,124.0,86,0
294668,Female,24,1,2.0,0,< 1 Year,Yes,23229.0,152.0,127,0
148170,Female,30,1,29.0,1,< 1 Year,No,2630.0,152.0,297,0
108063,Female,52,1,28.0,0,1-2 Year,Yes,57716.0,26.0,140,1
207998,Female,23,1,3.0,1,< 1 Year,No,19445.0,152.0,95,0
380612,Female,40,1,33.0,1,1-2 Year,No,32755.0,124.0,157,0
137307,Female,23,1,14.0,0,< 1 Year,Yes,21357.0,151.0,29,0
288495,Female,24,1,28.0,1,< 1 Year,No,29114.0,152.0,126,0
8547,Male,51,1,8.0,1,1-2 Year,No,31197.0,124.0,235,0
70992,Male,79,1,41.0,0,1-2 Year,Yes,2630.0,12.0,17,0
341398,Male,25,1,45.0,0,< 1 Year,Yes,34901.0,151.0,251,0
118253,Male,39,1,20.0,0,1-2 Year,Yes,2630.0,124.0,142,1
266266,Female,72,1,28.0,0,1-2 Year,Yes,64776.0,26.0,73,0
368447,Male,22,1,33.0,1,< 1 Year,No,21191.0,152.0,280,0
198826,Male,77,1,28.0,0,1-2 Year,Yes,41642.0,13.0,32,0
165310,Female,23,1,11.0,1,< 1 Year,No,31823.0,152.0,245,0
70931,Female,31,1,28.0,0,1-2 Year,Yes,32018.0,122.0,295,1
111339,Male,58,1,29.0,1,1-2 Year,No,28399.0,124.0,84,0
380756,Male,34,1,28.0,1,1-2 Year,Yes,47561.0,26.0,132,0
102900,Female,27,1,11.0,0,< 1 Year,Yes,29682.0,152.0,132,0
10107,Male,25,1,28.0,0,< 1 Year,No,45382.0,152.0,273,0
9263,Male,25,1,28.0,1,< 1 Year,No,28078.0,152.0,113,0
259143,Male,65,1,28.0,0,1-2 Year,Yes,41544.0,124.0,157,1
253307,Male,23,1,21.0,1,< 1 Year,No,26628.0,152.0,25,0
346729,Male,29,1,41.0,0,< 1 Year,No,42769.0,152.0,119,0
349598,Female,68,1,0.0,0,1-2 Year,Yes,2630.0,124.0,58,0
207073,Male,24,1,29.0,1,< 1 Year,No,46784.0,152.0,286,0
326684,Male,24,1,37.0,0,< 1 Year,Yes,30158.0,152.0,94,0
169948,Female,24,1,3.0,0,< 1 Year,No,28652.0,152.0,162,0
377541,Male,41,1,8.0,1,1-2 Year,No,35967.0,26.0,265,0
375482,Male,49,1,46.0,0,1-2 Year,Yes,32670.0,26.0,147,0
59961,Male,67,1,28.0,0,> 2 Years,Yes,38616.0,124.0,91,0
370226,Male,22,1,15.0,0,< 1 Year,Yes,54684.0,152.0,299,0
27144,Female,24,1,2.0,0,< 1 Year,Yes,27376.0,151.0,131,0
369135,Male,59,1,11.0,1,1-2 Year,No,60138.0,120.0,284,0
302130,Female,40,1,35.0,1,1-2 Year,No,2630.0,26.0,162,0
174241,Male,25,1,15.0,1,< 1 Year,No,37825.0,152.0,32,0
207884,Female,40,1,8.0,1,1-2 Year,No,40459.0,124.0,50,0
